url,name,state,weather
http://www.nps.gov/guge/planyourvisit/weather.htm,Gullah/Geechee Cultural Heritage Corridor,,
http://www.nps.gov/hafo/planyourvisit/weather.htm,Hagerman Fossil Beds National Monument,,
http://www.nps.gov/hale/planyourvisit/weather.htm,Haleakalā National Park,Hawai'i,
http://www.nps.gov/hagr/planyourvisit/weather.htm,Hamilton Grange National Memorial,,
http://www.nps.gov/hamp/planyourvisit/weather.htm,Hampton National Historic Site,,
http://www.nps.gov/haha/planyourvisit/weather.htm,Harmony Hall ,,
http://www.nps.gov/hafe/planyourvisit/weather.htm,Harpers Ferry National Historical Park,,
http://www.nps.gov/hart/planyourvisit/weather.htm,Harriet Tubman National Historical Park,,
http://www.nps.gov/hatu/planyourvisit/weather.htm,Harriet Tubman Underground Railroad National Monument,,
http://www.nps.gov/hstr/planyourvisit/weather.htm,Harry S Truman National Historic Site,Missouri,"Located on the western edge of Missouri, the Kansas City area enjoys each of the four seasons. Early spring brings a period of frequent and rapid fluctuations in weather, with the last frost generally occurring in early April. The summer season is characterized by warm days, periods of high heat and humidity, and mild nights. The fall season is normally mild with sunny days and cool nights. The first freeze usually occurs in late October. Winters can be cold. The January low averages 21 degrees. The area receives a yearly average of 37 inches of rain per year and around 18 inches of snow."
http://www.nps.gov/havo/planyourvisit/weather.htm,Hawai'i Volcanoes National Park,Hawai'i,
http://www.nps.gov/heho/planyourvisit/weather.htm,Herbert Hoover National Historic Site,,
http://www.nps.gov/jame/planyourvisit/weather.htm,Historic Jamestowne Part of Colonial National Historical Park,Virginia,
http://www.nps.gov/pima/planyourvisit/weather.htm,Hohokam Pima National Monument,,
http://www.nps.gov/hofr/planyourvisit/weather.htm,Home Of Franklin D Roosevelt National Historic Site,,
http://www.nps.gov/home/planyourvisit/weather.htm,Homestead National Monument of America,,
http://www.nps.gov/hono/planyourvisit/weather.htm,Honouliuli National Monument,,
http://www.nps.gov/hocu/planyourvisit/weather.htm,Hopewell Culture National Historical Park,Ohio,"Mound City Group in the early winter.

Historical Weather Averages The park lies in a humid continental zone with a generally temperate climate. Winters are mildly cold with average temperatures around 30 degrees (F). Summers are hot and humid with an average temperature around 75 degrees (F). Average annual total rainfall is just under 38"". Snowfall in the winter is generally light with an average total snowfall of less than 24""."
http://www.nps.gov/hofu/planyourvisit/weather.htm,Hopewell Furnace National Historic Site,Pennsylvania,"Southeastern Pennsylvania's climate is temperate. Summers are generally humid, with temperatures in July averaging 83 degrees (F) for a high and 60 degrees for a low. Occasional high temperatures reach the mid-90s with showers and thunderstorms commonly occurring during spring and summer months.

Winters can be cold, with temperatures in January averaging 38 degrees (F) for a high and 20 degrees for a low.  Temperatures occasionally reach as low as the single digits.

Precipitation averages from 3 to 5 inches of rainfall per month.  The greatest amount falling during the spring, summer, and autumn.  During winter conditions can be icy and snow can accumulate up to several inches."
http://www.nps.gov/hobe/planyourvisit/weather.htm,Horseshoe Bend National Military Park,,
http://www.nps.gov/hosp/planyourvisit/weather.htm,Hot Springs National Park,,
http://www.nps.gov/hove/planyourvisit/weather.htm,Hovenweep National Monument,"CO,UT","Spring (April-May) and fall (September-October) are the temperate (and most popular) seasons, when daytime highs average 60-80 F and lows average 30-50 F.

Summer temperatures often exceed 100 F, making strenuous exercise difficult. Late summer monsoon season brings violent storm cells which often cause flash floods.

Winters are cold, with highs averaging 30-50 F and lows averaging 0-20 F. Though large snowfalls are uncommon (except in nearby mountains), even small amounts of snow or ice can make local trails and roads impassable, such as the unpaved roads leading to outlier archeological sites."
http://www.nps.gov/hutr/planyourvisit/weather.htm,Hubbell Trading Post National Historic Site,Arizona,
http://www.nps.gov/hurv/planyourvisit/weather.htm,Hudson River Valley National Heritage Area,,
http://www.nps.gov/inup/planyourvisit/weather.htm,Iñupiat Heritage Center ,,
http://www.nps.gov/iafl/planyourvisit/weather.htm,Ice Age Floods National Geologic Trail,,
http://www.nps.gov/iatr/planyourvisit/weather.htm,Ice Age National Scenic Trail,,
http://www.nps.gov/inde/planyourvisit/weather.htm,Independence National Historical Park,,
http://www.nps.gov/indu/planyourvisit/weather.htm,Indiana Dunes National Lakeshore,Indiana,"Winter weather on Lake Michigan shoreline

The national lakeshore's weather is greatly affected by Lake Michigan and can change quickly. Summers are warm and humid with high temperatures generally in the mid-80sºF (30C) and low temperatures in the mid-60sºF (18C). There are about 15 days per year above 90ºF (32C). Warm periods are occasionally interrupted by frontal action descending from Canada. This generally brings days of pleasant, dry weather. Sunshine is abundant in summer. Highs in winter are usually in the low to mid 30sºF (0C) with low temperatures in the low 20sºF (-5C). There are about 15 days per year below 0ºF (-18C). Winters tend to be cloudy except for periods of extreme cold when skies are clear."
